Season,GameCode,Team,PlayerID,PlayerName,PIR,IsStarter,IsPlaying,Dorsal,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Plusminus
2023,18,RED,P012044,"DOS SANTOS, YAGO",0,0,0,99,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,19,IST,P007200,"LARKIN, SHANE",23,1,0,0,32:19,18,1,2,3,7,7,7,0,6,6,6,0,5,0,1,2,6,16
2023,19,IST,P006590,"BEAUBOIS, RODRIGUE",17,1,1,1,28:52,14,3,4,2,5,2,2,1,3,4,3,2,0,1,0,4,1,7
2023,19,IST,P012415,"TUNCA, MELIH",-1,0,0,9,02:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5
2023,19,IST,P004888,"CLYBURN, WILL",17,1,1,12,31:48,19,6,10,2,6,1,4,0,6,6,4,0,4,0,1,1,5,11
2023,19,IST,P011078,"THOMPSON, DARIUS",14,0,0,13,16:36,14,3,4,1,3,5,5,1,1,2,2,2,3,1,1,3,3,2
2023,19,IST,PLHK,"PLEISS, TIBOR",0,0,0,21,03:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2023,19,IST,P009513,"HOLLATZ, JUSTUS",-1,0,1,23,02:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9
2023,19,IST,P012710,"OSMANI, ERCAN",0,1,0,24,05:43,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,5
2023,19,IST,P006372,"YILMAZ, ERKAN",1,0,1,33,08:50,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,2,0,-11
2023,19,IST,P009664,"WILLIS, DEREK",8,0,0,35,31:35,7,2,2,1,3,0,0,0,2,2,0,0,0,0,0,0,1,4
2023,19,IST,P004554,"ZIZIC, ANTE",17,1,0,41,24:11,11,4,5,0,0,3,4,2,1,3,2,2,1,0,0,1,3,10
2023,19,IST,P011981,"JONES, TYRIQUE",4,0,1,88,11:51,6,3,3,0,0,0,0,0,1,1,1,0,2,0,0,2,0,-2
2023,19,ASV,P012729,"SCOTT, MIKE",12,0,1,0,23:51,15,3,4,3,7,0,0,1,0,1,2,0,0,0,0,1,0,10
2023,19,ASV,P011225,"LEE, PARIS",13,1,1,3,31:23,11,0,4,2,5,5,5,1,2,3,5,2,3,0,0,2,4,-3
2023,19,ASV,PKIR,"KAHUDI, CHARLES",0,0,0,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,19,ASV,P004194,"LAUVERGNE, JOFFREY",12,1,1,7,23:30,13,4,7,1,2,2,3,0,2,2,2,1,5,0,0,1,5,-6
2023,19,ASV,P012080,"LUWAWU-CABARROT, TIMOTHE",-4,1,0,9,15:12,0,0,2,0,2,0,0,0,3,3,0,0,0,0,0,3,0,-14
2023,19,ASV,P000229,"JACKSON, EDWIN",0,1,0,11,03:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
2023,19,ASV,P002100,"DE COLO, NANDO",27,0,1,12,26:35,25,4,7,3,8,8,8,0,1,1,4,2,0,0,1,2,6,19
2023,19,ASV,P012730,"EGBUNU, JOHN",2,0,0,15,17:07,2,1,1,0,0,0,0,0,2,2,0,0,1,0,0,2,1,-6
2023,19,ASV,P006568,"FALL, YOUSSOUPHA",7,1,0,19,16:16,7,3,5,0,0,1,2,2,1,3,0,0,0,1,0,2,1,-10
2023,19,ASV,P012731,"NDIAYE, MBAYE",7,0,1,24,15:32,2,0,1,0,0,2,2,3,5,8,1,0,2,2,0,4,1,9
2023,19,ASV,P011386,"NOAM, YAACOV",0,0,0,31,08:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2
2023,19,ASV,P012732,"JACKSON, FRANK",5,0,0,33,18:33,9,3,4,1,3,0,1,0,0,0,1,1,1,0,1,1,1,-14
2023,20,MIL,P009960,"POYTHRESS, ALEX",-5,0,0,2,08:49,0,0,0,0,1,0,0,1,1,2,0,0,2,0,0,4,0,-8
2023,20,MIL,P006433,"PANGOS, KEVIN",19,1,1,5,29:53,16,3,4,3,5,1,1,0,3,3,1,0,1,0,0,0,3,9
2023,20,MIL,P006509,"TONUT, STEFANO",-1,0,1,7,10:06,0,0,3,0,0,0,0,2,1,3,1,1,1,0,1,2,1,3
2023,20,MIL,P002849,"MELLI, NICOLO",2,1,1,9,30:18,3,0,0,1,2,0,0,1,3,4,1,0,1,0,0,4,0,15
2023,20,MIL,P011926,"KAMAGATE, ISMAEL",1,0,0,14,02:59,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2023,20,MIL,P001518,"RICCI, GIAMPAOLO",0,0,0,17,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,20,MIL,P005670,"FLACCADORI, DIEGO",5,0,0,21,10:29,6,0,0,1,2,3,4,0,1,1,0,1,1,0,0,1,1,5
2023,20,MIL,P011205,"HALL, DEVON",1,0,0,22,12:14,2,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,2,-4
2023,20,MIL,P007831,"SHIELDS, SHAVON",15,1,1,31,31:12,12,4,5,0,3,4,4,0,3,3,3,3,2,0,0,3,3,10
2023,20,MIL,P000796,"MIROTIC, NIKOLA",18,1,1,33,29:50,20,5,9,3,7,1,2,1,3,4,2,1,3,0,1,1,5,12
2023,20,MIL,P002812,"HINES, KYLE",0,0,0,42,06:55,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5
2023,20,MIL,P007201,"VOIGTMANN, JOHANNES",7,1,0,77,27:15,4,2,2,0,3,0,0,1,3,4,6,1,2,0,0,4,1,11
2023,20,OLY,P008855,"WALKUP, THOMAS",18,1,1,0,30:55,11,0,3,3,5,2,2,1,5,6,4,1,0,1,0,3,3,-3
2023,20,OLY,P010612,"CANAAN, ISAIAH",-3,1,0,3,07:30,3,0,0,1,2,0,0,0,0,0,0,1,2,0,0,4,0,7
2023,20,OLY,P006302,"LOUNTZIS, MICHALIS",2,0,1,4,17:22,4,2,3,0,2,0,0,0,1,1,0,2,2,0,0,1,1,-15
2023,20,OLY,P010392,"LARENTZAKIS, GIANNOULIS",-3,0,0,5,15:10,2,1,1,0,2,0,0,0,1,1,2,0,2,0,0,5,1,-2
2023,20,OLY,P012023,"PAPAS, GEORGE",1,0,1,9,04:50,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4
2023,20,OLY,P008811,"FALL, MOUSTAPHA",7,0,0,10,11:37,2,1,3,0,0,0,0,3,2,5,1,0,0,0,0,0,1,-4
2023,20,OLY,P001255,"PAPANIKOLAOU, KOSTAS",5,1,1,16,33:01,4,1,1,0,4,2,3,2,1,3,2,1,0,0,0,2,2,-13
2023,20,OLY,P011983,"BRAZDEIKIS, IGNAS",3,0,0,17,18:38,6,1,7,1,2,1,2,2,2,4,1,0,2,1,0,1,2,-6
2023,20,OLY,P008829,"PETERS, ALEC",4,1,0,25,22:20,4,1,6,0,1,2,2,0,3,3,2,1,1,0,0,0,1,-6
2023,20,OLY,P003941,"MILUTINOV, NIKOLA",21,1,1,33,28:23,15,6,8,0,0,3,3,1,3,4,0,0,3,0,0,1,8,-8
2023,20,OLY,P006589,"SIKMA, LUKE",1,0,0,43,10:14,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,-6
2023,20,OLY,P010631,"TANOULIS, GEORGIOS",0,0,0,50,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,ULK,P011157,"MOTLEY, JOHNATHAN",12,1,0,0,18:55,14,6,10,0,0,2,2,2,4,6,2,0,2,0,1,5,2,23
2023,21,ULK,P006661,"WILBEKIN, SCOTTIE",0,0,1,3,20:25,7,0,1,2,9,1,2,0,1,1,0,0,2,0,0,1,4,-3
2023,21,ULK,P002968,"SANLI, SERTAC",0,0,0,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,ULK,P005844,"PAPAGIANNIS, GEORGIOS",8,0,1,9,21:05,15,2,6,3,4,2,2,0,1,1,0,1,3,1,0,3,1,-9
2023,21,ULK,P002969,"MAHMUTOGLU, MELIH",0,0,0,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,ULK,P008962,"HAYES-DAVIS, NIGEL",3,1,1,11,27:17,7,1,1,1,7,2,2,0,2,2,1,1,1,0,0,3,2,21
2023,21,ULK,P006961,"BIBEROVIC, TARIK",5,0,0,13,12:33,6,0,0,2,3,0,0,1,0,1,1,0,0,0,0,2,0,-7
2023,21,ULK,P010560,"PIERRE, DYSHAWN",12,1,0,21,28:44,4,2,5,0,1,0,0,3,7,10,3,0,1,0,0,2,2,27
2023,21,ULK,P004004,"GUDURIC, MARKO",22,1,0,23,23:11,12,2,2,2,2,2,2,0,2,2,5,3,1,0,0,2,3,8
2023,21,ULK,P001932,"CALATHES, NICK",19,1,1,33,29:17,12,3,4,2,3,0,0,1,3,4,5,1,1,0,0,2,2,22
2023,21,ULK,P011052,"MADAR, YAM",9,0,1,41,14:01,6,2,2,0,1,2,2,2,1,3,3,0,1,0,0,2,1,-8
2023,21,ULK,P011980,"SESTINA, NATHAN",0,0,0,77,04:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4
2023,21,PAN,P011209,"KALAITZAKIS, PANAGIOTIS",-1,0,0,0,11:14,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,21,PAN,P007947,"VILDOZA, LUCA",8,0,1,2,19:34,10,2,7,2,5,0,0,3,1,4,2,0,0,0,1,1,2,-9
2023,21,PAN,P011826,"GUY, KYLE",10,0,0,3,18:44,13,2,3,3,7,0,0,0,3,3,1,0,1,0,0,1,0,7
2023,21,PAN,P006544,"MORAITIS, DIMITRIS",0,0,0,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,PAN,P007553,"BALCEROWSKI, ALEKSANDER",2,0,0,8,04:10,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,-2
2023,21,PAN,P001926,"SLOUKAS, KOSTAS",4,1,0,10,22:18,4,2,2,0,1,0,0,0,1,1,2,1,4,0,0,0,1,-26
2023,21,PAN,P011204,"GRANT, JERIAN",1,1,1,22,26:06,6,3,7,0,2,0,0,0,2,2,3,1,1,0,0,4,0,8
2023,21,PAN,P003842,"LESSORT, MATHIAS",25,1,1,26,26:54,19,7,7,0,0,5,11,2,2,4,0,2,3,1,0,3,11,-10
2023,21,PAN,P011221,"ANTETOKOUNMPO, KOSTAS",3,0,0,37,08:56,4,1,2,0,0,2,2,0,1,1,0,0,1,0,0,2,2,-2
2023,21,PAN,P002328,"GRIGONIS, MARIUS",5,1,1,40,22:04,5,1,1,0,2,3,4,0,1,1,1,0,1,0,0,3,5,-23
2023,21,PAN,P012712,"HERNANGOMEZ, JUANCHO",1,1,1,41,20:42,0,0,2,0,1,0,2,3,3,6,0,0,1,0,0,0,1,-16
2023,21,PAN,P008084,"MANTZOUKAS, ELEFTHERIOS",6,0,0,72,19:18,6,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,2
2023,22,PAR,P009212,"VUKCEVIC, TRISTAN",0,0,0,1,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,22,PAR,P008987,"LEDAY, ZACH",17,1,1,2,30:56,12,3,7,0,2,6,6,3,2,5,0,1,0,0,0,1,6,-11
2023,22,PAR,P003983,"AVRAMOVIC, ALEKSA",8,0,0,4,20:44,11,4,12,1,3,0,1,1,3,4,2,0,0,0,2,0,4,2
2023,22,PAR,P011050,"KOPRIVICA, BALSA",9,1,0,5,09:55,8,4,4,0,0,0,0,1,1,2,0,0,0,1,0,2,0,1
2023,22,PAR,P009862,"PUNTER, KEVIN",13,1,1,7,27:02,11,5,7,0,1,1,3,0,2,2,2,1,1,0,0,2,5,-14
2023,22,PAR,P011051,"SMAILAGIC, ALEN",8,0,1,9,19:29,9,3,4,0,0,3,3,0,2,2,0,0,1,0,0,3,2,-9
2023,22,PAR,P004058,"JARAMAZ, OGNJEN",-3,0,0,10,05:14,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,-4
2023,22,PAR,P007400,"NUNNALLY, JAMES",15,1,1,21,25:25,14,2,5,2,2,4,4,0,3,3,2,0,1,0,1,1,2,-11
2023,22,PAR,P007673,"TRIFUNOVIC, UROS",-1,0,0,32,16:19,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,2,0,6
2023,22,PAR,P000956,"ANDJUSIC, DANILO",-3,0,0,33,09:07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
2023,22,PAR,P012742,"DOZIER JR, PERRY",10,1,1,35,21:55,13,5,7,1,2,0,1,0,0,0,5,0,2,1,0,4,1,-14
2023,22,PAR,P012743,"KAMINSKY, FRANK",7,0,0,44,13:54,5,1,2,0,0,3,4,1,3,4,0,1,0,0,0,3,2,4
2023,22,BAR,P011244,"DA SILVA, OSCAR",16,1,0,1,21:12,13,3,6,1,3,4,4,3,1,4,2,2,0,0,0,3,3,13
2023,22,BAR,P000925,"VESELY, JAN",22,1,1,6,22:18,12,4,5,0,1,4,4,0,6,6,3,0,0,1,0,1,3,13
2023,22,BAR,P009992,"BRIZUELA, DARIO",0,0,0,8,06:12,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-5
2023,22,BAR,P004866,"KALINIC, NIKOLA",4,1,1,10,21:21,7,0,5,2,6,1,2,0,1,1,5,1,1,0,1,1,3,10
2023,22,BAR,P002939,"SATORANSKY, TOMAS",19,1,1,13,24:56,4,2,2,0,1,0,0,2,8,10,6,1,0,0,0,3,2,6
2023,22,BAR,P003196,"HERNANGOMEZ, WILLY",8,0,0,14,17:34,15,4,10,1,1,4,4,3,1,4,0,0,1,0,1,5,2,-4
2023,22,BAR,P006435,"LAPROVITTOLA, NICOLAS",22,1,0,20,27:57,20,1,2,6,10,0,0,2,1,3,6,0,2,0,0,1,1,11
2023,22,BAR,P003478,"ABRINES, ALEX",3,0,1,21,18:53,5,1,1,1,3,0,0,0,1,1,0,0,0,1,0,3,1,-1
2023,22,BAR,P012745,"PARKER, JABARI",15,0,1,22,18:48,9,1,4,1,4,4,4,6,5,11,0,0,0,1,0,3,3,-4
2023,22,BAR,P010641,"NNAJI, JAMES",0,0,0,23,00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,22,BAR,P007519,"JOKUBAITIS, ROKAS",4,0,0,31,16:01,5,0,1,1,1,2,2,0,1,1,2,0,2,0,0,2,1,4
2023,22,BAR,P007464,"PARRA, JOEL",-1,0,0,44,04:40,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2
2023,23,MAD,P001392,"CAUSEUR, FABIEN",-1,0,1,1,10:33,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,-6
2023,23,MAD,PBMT,"FERNANDEZ, RUDY",18,0,0,5,21:37,9,0,0,3,3,0,0,0,6,6,4,1,0,0,0,3,1,24
2023,23,MAD,P005928,"CAMPAZZO, FACUNDO",28,1,1,7,23:18,18,3,4,3,5,3,4,1,3,4,9,2,3,0,0,1,3,5
2023,23,MAD,P003108,"HEZONJA, MARIO",5,0,0,11,07:47,5,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,6
2023,23,MAD,PCVM,"RODRIGUEZ, SERGIO",5,0,0,13,16:42,3,0,0,1,1,0,0,0,1,1,6,1,4,0,0,3,1,9
2023,23,MAD,P009005,"DECK, GABRIEL",17,1,1,14,22:49,19,7,9,1,1,2,3,0,0,0,0,0,0,0,1,1,3,2
2023,23,MAD,P004887,"POIRIER, VINCENT",29,0,0,17,20:45,18,7,8,0,0,4,6,1,6,7,1,1,1,3,0,0,3,8
2023,23,MAD,P005791,"TAVARES, WALTER",6,1,1,22,19:15,4,1,5,0,0,2,2,3,2,5,0,1,3,3,0,3,3,6
2023,23,MAD,PTGB,"LLULL, SERGIO",3,0,0,23,20:01,5,1,3,1,3,0,2,0,3,3,3,0,1,0,0,2,1,16
2023,23,MAD,P010357,"YABUSELE, GUERSCHON",3,1,1,28,23:50,5,1,1,1,5,0,0,0,4,4,0,0,1,0,0,4,3,0
2023,23,MAD,P009213,"NDIAYE, ELI",0,0,0,30,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,23,MAD,P006540,"MUSA, DZANAN",6,1,0,31,13:23,4,1,2,0,1,2,2,0,1,1,2,0,0,0,0,0,1,0
2023,23,ZAL,P011218,"EVANS, KEENAN",12,1,0,2,23:16,8,2,7,1,2,1,1,2,3,5,3,1,0,0,1,2,4,-13
2023,23,ZAL,P011965,"MITROU-LONG, NAZ",2,0,1,3,20:07,11,4,10,1,3,0,0,1,1,2,2,0,2,0,2,2,1,-9
2023,23,ZAL,P003210,"LEKAVICIUS, LUKAS",10,0,1,4,16:39,10,1,2,2,2,2,2,0,1,1,3,0,2,0,0,3,2,-1
2023,23,ZAL,P010390,"HAYES, KEVARRIUS",0,1,0,8,18:43,4,2,7,0,0,0,0,2,2,4,0,0,1,0,3,1,2,-11
2023,23,ZAL,P007513,"GIEDRAITIS, DOVYDAS",9,1,1,9,21:35,10,1,3,2,3,2,2,2,1,3,0,1,0,0,0,4,2,3
2023,23,ZAL,P007109,"SMITS, ROLANDS",14,1,0,10,24:16,12,4,6,1,3,1,1,0,3,3,0,1,2,1,0,1,4,-6
2023,23,ZAL,P005504,"BIRUTIS, LAURYNAS",6,0,0,15,12:52,6,3,6,0,0,0,0,2,1,3,2,1,0,0,0,3,0,2
2023,23,ZAL,P003211,"DIMSA, TOMAS",2,0,0,33,10:10,2,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,-8
2023,23,ZAL,P006860,"LAVRINOVICIUS, DANIELIUS",-1,0,1,35,04:57,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2
2023,23,ZAL,P012715,"MANEK, BRADY",12,0,1,45,19:12,11,1,1,3,6,0,0,0,3,3,0,0,0,0,0,0,1,-15
2023,23,ZAL,P002329,"ULANOVAS, EDGARAS",7,1,0,92,28:13,5,2,5,0,2,1,2,2,4,6,3,0,1,0,0,2,2,-14
2023,24,BAS,P011948,"HOWARD, MARKUS",2,1,1,0,20:20,4,1,2,0,4,2,3,0,1,1,3,0,1,0,1,1,3,-4
2023,24,BAS,P011064,"MANNION, NICCOLO",-3,0,0,1,17:37,5,1,2,1,3,0,0,0,1,1,3,0,4,0,0,5,0,1
2023,24,BAS,P008850,"RAIESTE, SANDER",-1,0,0,2,00:08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2
2023,24,BAS,P007230,"SEDEKERSKIS, TADAS",14,1,0,8,28:59,10,3,6,1,1,1,2,3,5,8,1,1,2,0,1,2,3,-9
2023,24,BAS,P004761,"MARINKOVIC, VANJA",1,0,1,9,23:18,13,1,5,3,8,2,2,0,1,1,0,0,1,0,0,4,1,-5
2023,24,BAS,P009048,"MILLER-MCINTYRE, CODI",1,1,1,10,22:23,5,1,4,1,5,0,0,0,2,2,4,3,1,0,2,4,1,-9
2023,24,BAS,P003198,"DIEZ, DANIEL",0,0,0,11,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,24,BAS,P011085,"ROGKAVOPOULOS, NIKOLAOS",1,0,0,17,07:15,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
2023,24,BAS,P008072,"DIOP, KHALIFA",11,0,0,18,17:33,7,2,5,0,0,3,5,1,3,4,0,0,0,1,0,1,5,1
2023,24,BAS,P004603,"KOTSAR, MAIK",4,1,1,21,22:19,6,3,6,0,0,0,1,0,0,0,1,2,2,0,0,1,2,-7
2023,24,BAS,P010444,"COSTELLO, MATTHEW",10,1,1,24,21:35,8,1,2,2,4,0,0,1,3,4,1,0,0,1,1,1,1,-9
2023,24,BAS,P012201,"MONEKE, CHIMA",12,0,0,95,18:33,10,2,4,1,1,3,4,1,3,4,1,0,1,0,0,1,2,-1
2023,24,MUN,P010391,"WEILER-BABB, NICK",16,0,1,0,27:26,4,2,3,0,5,0,1,4,7,11,4,1,1,2,0,0,2,13
2023,24,MUN,P007975,"FRANCISCO, SYLVAIN",10,0,0,1,23:06,12,3,5,1,6,3,4,2,1,3,4,1,4,0,1,1,4,11
2023,24,MUN,P011987,"EDWARDS, CARSEN",19,1,0,3,18:55,14,3,5,2,6,2,2,1,2,3,3,1,1,0,0,1,6,-3
2023,24,MUN,P006245,"WEIDEMANN, NELSON",0,0,0,5,00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2023,24,MUN,P001557,"GIFFEY, NIELS",14,0,1,7,22:17,11,2,2,2,3,1,2,1,2,3,1,1,0,0,0,2,2,17
2023,24,MUN,P006760,"BONGA, ISAAC",1,1,1,9,13:12,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,3,0,-7
2023,24,MUN,P008985,"BOLMARO, LEANDRO",11,1,1,10,16:30,6,2,4,0,0,2,2,0,2,2,2,2,1,1,0,2,3,0
2023,24,MUN,P004508,"OBST, ANDREAS",0,0,0,13,20:54,3,0,0,1,8,0,0,0,4,4,0,1,0,0,0,1,0,14
2023,24,MUN,P005478,"WIMBERG, NIKLAS",0,0,0,17,04:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023,24,MUN,P007639,"BRANKOVIC, DANKO",10,0,0,22,12:14,8,3,3,0,0,2,2,1,3,4,0,0,1,0,0,3,2,-2
2023,24,MUN,P007056,"BOOKER, DEVIN",9,1,1,31,27:47,8,1,2,2,6,0,0,1,3,4,3,0,2,2,0,1,0,3
2023,24,MUN,P011941,"GILLESPIE, FREDDIE",3,1,0,33,13:08,8,3,5,0,0,2,2,1,2,3,0,0,2,0,1,4,1,-2
2023,25,RED,P004720,"LAZAREVIC, STEFAN",3,0,0,2,06:15,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,-6
2023,25,RED,PJDR,"TEODOSIC, MILOS",-2,1,1,4,17:55,3,0,0,1,7,0,0,0,1,1,4,1,3,0,0,4,2,-5
2023,25,RED,P005099,"HANGA, ADAM",6,1,1,5,24:46,5,1,3,1,4,0,0,1,2,3,3,0,0,1,0,2,1,-6
2023,25,RED,P007960,"DAVIDOVAC, DEJAN",3,0,0,7,21:33,3,0,2,1,2,0,0,1,0,1,0,3,0,0,1,1,1,10
2023,25,RED,P002553,"MITROVIC, LUKA",6,0,1,9,12:35,6,2,5,0,0,2,2,2,0,2,1,1,1,0,0,2,2,-7
2023,25,RED,P012711,"SIMONOVIC, MARKO",6,1,0,11,10:26,6,3,3,0,2,0,0,4,1,5,1,1,1,0,0,4,0,-4
2023,25,RED,P011224,"NAPIER, SHABAZZ",-2,0,0,13,21:56,7,2,6,1,7,0,0,0,0,0,2,2,3,0,0,2,2,-5
2023,25,RED,P008966,"TOBEY, MIKE",2,1,0,18,12:23,0,0,1,0,0,0,0,2,2,4,0,0,1,0,0,1,1,-5
2023,25,RED,P009035,"BOLOMBOY, JOEL",17,0,0,21,15:31,11,4,5,0,0,3,3,2,2,4,1,0,0,0,0,1,3,3
2023,25,RED,P011964,"ILIC, DALIBOR",-1,0,0,22,01:39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2023,25,RED,P000848,"NEDOVIC, NEMANJA",22,0,1,26,25:18,15,3,5,2,3,3,4,0,2,2,6,0,0,0,0,2,5,1
2023,25,RED,P006436,"GIEDRAITIS, ROKAS",19,1,1,31,29:43,20,2,3,4,8,4,4,0,1,1,1,1,0,0,1,1,3,-5
2023,25,MCO,P011212,"OKOBO, ELIE",14,1,1,2,31:30,11,2,3,2,4,1,1,0,5,5,5,1,4,0,1,2,2,10
2023,25,MCO,P011231,"BLOSSOMGAME, JARON",-2,1,0,4,17:45,0,0,3,0,2,0,0,1,3,4,0,0,1,0,0,2,2,14
2023,25,MCO,P010588,"BROWN, JOHN",12,1,1,10,24:15,11,5,7,0,0,1,2,0,1,1,2,0,0,0,0,2,3,17
2023,25,MCO,P011226,"DIALLO, ALPHA",19,0,1,11,20:38,12,3,6,1,2,3,4,4,4,8,3,1,1,0,0,2,3,1
2023,25,MCO,P004790,"CORNELIE, PETR",-2,0,0,12,10:04,5,1,1,1,2,0,0,0,0,0,0,0,4,1,0,3,0,-16
2023,25,MCO,P002581,"JAITEH, MAM",0,0,0,14,06:05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-12
2023,25,MCO,P012709,"WALKER, KEMBA",2,0,0,15,10:19,2,0,1,0,2,2,2,1,1,2,1,0,0,0,0,2,2,-9
2023,25,MCO,PLCZ,"MOTIEJUNAS, DONATAS",9,1,1,20,17:27,9,4,5,0,1,1,2,0,1,1,1,0,0,1,0,2,2,19
2023,25,MCO,P012515,"TARPEY, TERRY",0,0,0,22,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,25,MCO,P004197,"OUATTARA, YAKUBA",6,0,0,24,12:22,6,0,1,2,2,0,0,1,1,2,0,0,0,0,0,1,0,0
2023,25,MCO,P011196,"HALL, DONTA",14,0,0,45,13:50,8,3,3,0,0,2,2,1,3,4,0,1,0,0,0,1,2,-1
2023,25,MCO,P005985,"JAMES, MIKE",24,1,1,55,35:45,18,3,5,4,8,0,0,0,3,3,11,1,4,0,0,3,4,7
2023,26,PAM,P000556,"CLAVER, VICTOR",16,0,1,1,22:48,10,2,2,2,3,0,0,1,6,7,0,1,2,0,0,1,2,12
2023,26,PAM,P006643,"PUERTO, JOSEP",4,1,0,2,21:13,7,2,4,0,0,3,3,1,0,1,1,0,1,0,2,1,1,-5
2023,26,PAM,P012738,"REUVERS, NATHAN",9,0,0,3,15:29,6,1,4,1,2,1,2,0,3,3,2,0,0,2,0,1,2,15
2023,26,PAM,P010393,"PRADILLA, JAIME",10,0,0,4,14:44,6,3,4,0,0,0,0,1,2,3,1,0,1,0,0,1,3,14
2023,26,PAM,P010568,"JONES, CHRIS",9,1,1,7,25:33,8,1,6,2,4,0,0,0,3,3,5,3,1,0,0,3,1,3
2023,26,PAM,P009101,"FERRANDO, GUILLEM",1,0,0,8,03:59,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,7
2023,26,PAM,P003960,"INGLIS, DAMIEN",14,1,1,10,20:10,11,3,6,0,0,5,6,2,2,4,2,0,2,0,0,2,5,-9
2023,26,PAM,P004863,"JOVIC, STEFAN",16,0,1,16,19:27,7,3,3,0,0,1,2,1,3,4,6,2,3,0,0,0,1,23
2023,26,PAM,P012739,"TOURE, BOUBACAR",-2,0,0,21,11:49,4,2,5,0,0,0,0,1,0,1,0,0,1,0,1,2,0,3
2023,26,PAM,P012740,"ROBERTSON, KASSIUS",-2,1,0,30,24:34,3,0,0,1,5,0,0,0,2,2,0,0,1,0,0,2,0,-17
2023,26,PAM,P007870,"DAVIES, BRANDON",10,1,1,32,17:48,10,3,7,0,0,4,4,0,3,3,2,1,3,1,0,3,3,-5
2023,26,PAM,P010754,"MARI, LUCAS",2,0,0,50,02:26,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,4
2023,26,TEL,P012744,"CLEVELAND, ANTONIUS",1,1,0,1,12:10,5,2,3,0,1,1,2,0,2,2,0,0,2,0,0,2,1,-9
