Season,GameCode,Team,PlayerID,PlayerName,PIR,IsStarter,IsPlaying,Dorsal,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Plusminus
2024,8,PRS,P004197,"OUATTARA, YAKUBA",-6,1,0,24,13:17,0,0,2,0,4,0,0,0,1,1,0,1,0,0,0,2,0,-2
2024,8,RED,P009048,"MILLER-MCINTYRE, CODI",14,0,1,0,27:03,9,4,7,0,3,1,2,0,6,6,7,0,2,0,0,0,1,5
2024,8,RED,P010612,"CANAAN, ISAIAH",13,1,1,3,29:17,14,3,6,2,4,2,2,1,0,1,1,1,0,0,0,1,2,14
2024,8,RED,P007960,"DAVIDOVAC, DEJAN",-1,0,0,7,02:30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
2024,8,RED,P002553,"MITROVIC, LUKA",10,0,0,9,21:09,7,2,5,0,0,3,4,1,3,4,1,1,2,2,0,4,5,1
2024,8,RED,P004866,"KALINIC, NIKOLA",16,1,1,12,27:38,9,1,3,2,2,1,2,5,0,5,3,0,0,0,0,1,3,8
2024,8,RED,P004007,"DOBRIC, OGNJEN",2,0,0,13,03:50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9
2024,8,RED,P009035,"BOLOMBOY, JOEL",9,1,1,21,16:20,6,3,5,0,0,0,0,4,7,11,1,0,3,1,1,4,0,7
2024,8,RED,P012786,"DAUM, MIKE",4,1,0,24,09:14,4,2,3,0,2,0,0,0,5,5,0,0,1,0,0,2,1,0
2024,8,RED,P006436,"GIEDRAITIS, ROKAS",4,0,1,31,23:31,5,0,1,1,3,2,2,3,1,4,0,0,0,0,0,3,1,-2
2024,8,RED,P006240,"PLAVSIC, UROS",-1,0,0,33,02:31,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,-5
2024,8,RED,P000848,"NEDOVIC, NEMANJA",21,0,0,36,22:42,21,2,2,5,6,2,2,0,0,0,3,0,1,0,0,3,2,5
2024,8,RED,P012044,"DOS SANTOS, YAGO",1,1,0,99,14:15,2,1,3,0,2,0,0,0,1,1,3,0,3,0,0,0,2,-6
2024,9,VIR,P009549,"CORDINIER, ISAIA",15,1,1,0,31:22,16,4,6,1,4,5,5,2,3,5,2,0,4,0,0,4,5,-5
2024,9,VIR,PBCN,"BELINELLI, MARCO",1,0,0,3,15:53,7,2,5,1,2,0,0,1,0,1,1,0,2,0,1,2,1,-3
2024,9,VIR,P006739,"PAJOLA, ALESSANDRO",0,0,0,6,15:06,2,0,1,0,1,2,2,1,0,1,1,1,1,0,1,2,1,-9
2024,9,VIR,P004888,"CLYBURN, WILL",5,1,0,8,18:07,0,0,1,0,2,0,0,0,5,5,3,0,2,0,0,0,2,-11
2024,9,VIR,P001133,"SHENGELIA, TORNIKE",9,1,1,21,29:33,12,3,7,0,2,6,7,1,4,5,3,0,5,1,1,3,4,8
2024,9,VIR,P001844,"HACKETT, DANIEL",3,1,1,23,19:35,5,0,1,1,1,2,2,0,0,0,0,0,1,0,0,2,2,-7
2024,9,VIR,P012585,"MORGAN, MATTHEW",6,0,1,30,13:40,7,0,1,2,4,1,2,0,4,4,2,0,1,0,1,3,2,8
2024,9,VIR,P002084,"POLONARA, ACHILLE",3,0,1,33,16:52,2,1,1,0,3,0,0,1,1,2,1,0,0,2,0,2,1,-15
2024,9,VIR,P013374,"DIOUF, MOUHAMET",9,0,0,35,11:48,7,2,4,0,0,3,3,0,1,1,0,3,0,0,1,1,2,-9
2024,9,VIR,P004554,"ZIZIC, ANTE",11,1,0,41,21:00,7,3,4,0,0,1,2,1,4,5,0,0,1,1,0,2,3,0
2024,9,VIR,P011816,"AKELE, NICOLA",0,0,0,45,00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2024,9,VIR,P012591,"TUCKER, RAYJON",-1,0,0,59,06:17,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2024,9,IST,P007200,"LARKIN, SHANE",16,0,0,0,23:19,11,1,4,3,6,0,0,2,4,6,3,0,1,0,1,1,5,-10
2024,9,IST,P006590,"BEAUBOIS, RODRIGUE",5,0,1,1,18:07,7,2,3,1,2,0,0,0,0,0,2,0,1,0,0,1,0,11
2024,9,IST,P013363,"NWORA, JORDAN",1,0,0,3,12:09,5,1,4,1,3,0,0,1,3,4,0,0,3,0,0,1,1,-3
2024,9,IST,P009846,"BRYANT, ELIJAH",11,1,1,6,23:07,12,6,8,0,3,0,0,0,3,3,3,1,0,1,1,3,0,3
2024,9,IST,P007109,"SMITS, ROLANDS",5,0,0,11,20:50,6,3,4,0,2,0,0,1,2,3,0,2,1,0,0,3,1,8
2024,9,IST,P011078,"THOMPSON, DARIUS",5,1,1,13,24:25,6,1,3,1,2,1,2,0,2,2,2,0,1,0,0,3,3,22
2024,9,IST,P013364,"JOHNSON, STANLEY",2,1,0,14,05:54,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
2024,9,IST,P004887,"POIRIER, VINCENT",3,0,0,17,13:48,4,1,3,0,0,2,4,1,2,3,1,1,2,2,1,4,3,1
2024,9,IST,P009513,"HOLLATZ, JUSTUS",-2,0,0,21,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-6
2024,9,IST,P012710,"OSMANI, ERCAN",-1,1,0,24,16:09,5,1,5,1,2,0,0,1,0,1,0,0,0,0,1,1,0,3
2024,9,IST,P012788,"OTURU, DAN",23,1,1,25,26:12,14,5,8,0,0,4,6,3,6,9,1,1,3,1,0,2,7,8
2024,9,IST,P009664,"WILLIS, DEREK",10,0,1,35,12:00,6,1,1,0,1,4,4,1,1,2,0,1,1,2,0,1,2,8
2024,10,MCO,P011212,"OKOBO, ELIE",16,0,1,0,26:59,17,5,8,2,3,1,2,0,2,2,3,0,2,0,0,1,2,3
2024,10,MCO,P011231,"BLOSSOMGAME, JARON",4,1,1,4,20:44,7,0,2,2,5,1,4,1,2,3,0,0,0,0,0,2,4,3
2024,10,MCO,P005844,"PAPAGIANNIS, GEORGIOS",12,0,0,9,17:43,10,5,8,0,1,0,0,3,4,7,0,0,1,1,1,2,2,-1
2024,10,MCO,P011226,"DIALLO, ALPHA",10,0,1,11,29:17,9,3,6,0,0,3,4,4,2,6,1,0,1,0,0,3,2,8
2024,10,MCO,P004790,"CORNELIE, PETR",0,0,0,12,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,MCO,P002581,"JAITEH, MAM",9,1,1,14,22:17,6,3,4,0,0,0,4,2,6,8,1,0,1,0,0,4,4,7
2024,10,MCO,PLCZ,"MOTIEJUNAS, DONATAS",12,1,0,20,21:45,11,4,6,1,4,0,0,2,4,6,0,0,1,0,0,2,3,6
2024,10,MCO,P012515,"TARPEY, TERRY",1,0,0,22,00:09,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,10,MCO,P008161,"BEGARIN, JUHANN",0,0,0,23,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,MCO,P013365,"BROWN, VITTO",-2,0,0,30,02:51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5
2024,10,MCO,P008099,"STRAZEL, MATTHEW",3,1,0,32,26:57,8,1,2,2,3,0,0,0,0,0,2,0,1,0,0,4,0,0
2024,10,MCO,P005985,"JAMES, MIKE",22,1,1,55,31:18,17,2,6,3,7,4,6,0,1,1,6,3,0,0,0,1,6,9
2024,10,TEL,P006835,"HOARD, JAYLEN",19,0,1,1,28:15,13,4,6,0,2,5,6,0,7,7,0,3,0,0,0,2,3,-9
2024,10,TEL,P009754,"LOYD, JORDAN",17,1,1,3,28:37,16,5,8,1,4,3,3,1,3,4,1,0,1,0,0,4,7,-7
2024,10,TEL,P007855,"KABA, ALPHA",-1,0,0,7,02:53,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,-2
2024,10,TEL,P004233,"MENCO, RAFI",0,0,0,8,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,TEL,P011219,"SORKIN, ROMAN",4,1,0,9,19:56,7,1,5,1,2,2,2,0,3,3,1,0,1,0,0,2,1,3
2024,10,TEL,P013381,"RAYMAN, WILLIAM",-1,0,0,11,03:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4
2024,10,TEL,P007990,"DIBARTOLOMEO, JOHN",-1,0,1,12,17:43,3,0,0,1,4,0,0,1,0,1,0,0,0,0,0,4,2,-3
2024,10,TEL,P011214,"RIVERO, JASIEL",16,1,1,14,24:41,13,6,8,0,0,1,2,1,3,4,1,1,0,1,0,3,2,-3
2024,10,TEL,P005145,"COHEN, JAKE",2,0,0,15,05:52,2,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,-2
2024,10,TEL,P013382,"RANDOLPH, LEVI",10,1,1,20,28:36,10,5,7,0,1,0,0,1,4,5,1,0,0,0,0,3,0,2
2024,10,TEL,P007519,"JOKUBAITIS, ROKAS",15,0,0,31,12:58,9,4,7,0,0,1,2,1,2,3,4,0,0,0,0,0,3,0
2024,10,TEL,P011193,"BLATT, TAMIR",5,1,0,45,27:00,6,0,4,2,4,0,0,0,1,1,10,0,4,0,1,2,1,-5
2024,11,RED,P009048,"MILLER-MCINTYRE, CODI",14,1,1,0,28:00,7,1,5,1,2,2,2,1,2,3,7,1,1,0,0,1,3,2
2024,11,RED,P010612,"CANAAN, ISAIAH",16,1,0,3,24:22,19,3,5,3,6,4,5,0,0,0,2,1,0,0,1,2,3,5
2024,11,RED,P007960,"DAVIDOVAC, DEJAN",2,0,0,7,08:19,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,5
2024,11,RED,P002553,"MITROVIC, LUKA",10,0,0,9,12:43,6,2,2,0,0,2,2,2,2,4,1,0,1,0,0,3,3,-1
2024,11,RED,PLUO,"LAZIC, BRANKO",0,0,0,10,00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
2024,11,RED,P004866,"KALINIC, NIKOLA",15,1,1,12,27:04,12,1,3,3,5,1,1,0,3,3,2,2,2,1,0,0,1,2
2024,11,RED,P004007,"DOBRIC, OGNJEN",2,0,1,13,17:52,0,0,1,0,1,0,0,1,0,1,3,1,0,0,0,2,1,1
2024,11,RED,P009035,"BOLOMBOY, JOEL",17,1,1,21,27:10,15,7,11,0,0,1,2,1,7,8,0,0,1,2,0,4,2,8
2024,11,RED,P012786,"DAUM, MIKE",2,1,0,24,16:16,3,0,0,1,2,0,0,0,2,2,0,0,1,0,0,1,0,7
2024,11,RED,P006436,"GIEDRAITIS, ROKAS",0,0,1,31,14:47,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,3,0,-3
2024,11,RED,P000848,"NEDOVIC, NEMANJA",4,0,0,36,11:20,9,3,6,1,3,0,0,0,0,0,0,1,0,0,1,2,2,4
2024,11,RED,P012044,"DOS SANTOS, YAGO",1,0,0,99,11:58,3,0,2,1,3,0,0,0,2,2,0,1,2,0,1,1,3,7
2024,11,BAS,P011948,"HOWARD, MARKUS",5,0,1,0,20:41,7,1,2,1,5,2,2,1,2,3,0,0,1,0,0,4,5,7
2024,11,BAS,P010784,"SAVKOV, PAVEL",0,0,0,6,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,11,BAS,P007230,"SEDEKERSKIS, TADAS",10,1,0,8,28:35,8,3,4,0,1,2,2,1,1,2,1,2,1,0,1,1,2,-12
2024,11,BAS,P012080,"LUWAWU-CABARROT, TIMOTHE",4,1,0,9,21:25,8,4,6,0,3,0,0,0,2,2,2,1,2,0,0,2,0,-15
2024,11,BAS,P004058,"JARAMAZ, OGNJEN",0,0,0,10,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,11,BAS,P013367,"FORREST, TRENT",0,1,1,11,22:50,2,1,3,0,2,0,0,1,3,4,2,0,3,0,1,1,1,-3
2024,11,BAS,P011085,"ROGKAVOPOULOS, NIKOLAOS",7,0,1,17,14:13,8,1,3,2,5,0,0,2,1,3,1,1,1,1,0,1,0,-2
2024,11,BAS,P008072,"DIOP, KHALIFA",6,0,0,18,12:03,0,0,0,0,0,0,0,1,4,5,0,0,1,1,0,1,2,-10
2024,11,BAS,P012597,"BALDWIN, KAMAR",6,0,1,44,18:05,6,3,7,0,0,0,0,0,0,0,4,1,1,1,0,4,3,-1
2024,11,BAS,P011196,"HALL, DONTA",17,1,1,45,28:30,13,4,6,0,0,5,8,2,5,7,1,1,1,0,1,2,4,2
2024,11,BAS,P012058,"NDIAYE, OUSMANE",0,0,0,46,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,11,BAS,P012201,"MONEKE, CHIMA",25,1,0,95,33:38,19,7,7,0,2,5,5,2,4,6,2,0,2,0,0,2,4,-1
2024,12,IST,P007200,"LARKIN, SHANE",12,0,1,0,24:27,9,2,3,1,5,2,2,0,0,0,6,1,1,0,0,1,3,-11
2024,12,IST,P006590,"BEAUBOIS, RODRIGUE",10,0,1,1,21:51,11,1,4,3,6,0,0,2,1,3,3,2,1,0,0,2,0,4
2024,12,IST,P013363,"NWORA, JORDAN",-2,0,1,3,13:48,5,2,3,0,6,1,1,0,1,1,2,0,1,0,1,3,2,-5
2024,12,IST,P009846,"BRYANT, ELIJAH",19,1,0,6,21:34,15,2,6,1,4,8,8,0,6,6,1,0,0,1,1,2,6,1
2024,12,IST,P007109,"SMITS, ROLANDS",0,0,0,11,11:05,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,1,-7
2024,12,IST,P011078,"THOMPSON, DARIUS",7,1,1,13,23:39,5,2,3,0,3,1,1,1,2,3,2,0,0,1,0,1,1,11
2024,12,IST,P013364,"JOHNSON, STANLEY",4,1,0,14,18:20,5,1,2,1,3,0,0,2,2,4,0,1,1,0,1,1,0,3
2024,12,IST,P004887,"POIRIER, VINCENT",6,0,0,17,11:53,3,1,1,0,0,1,2,0,0,0,1,0,0,2,0,0,1,-16
2024,12,IST,P006640,"OZDEMIROGLU, DOGUS",-1,0,0,18,01:13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6
2024,12,IST,P012710,"OSMANI, ERCAN",4,1,0,24,11:50,2,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1,0,-4
2024,12,IST,P012788,"OTURU, DAN",28,1,1,25,22:15,21,8,10,0,0,5,5,3,3,6,1,0,2,2,1,3,6,3
2024,12,IST,P009664,"WILLIS, DEREK",7,0,0,35,18:05,2,1,2,0,0,0,0,3,4,7,0,1,0,0,0,2,0,2
2024,12,ULK,P009863,"BALDWIN IV, WADE",5,1,1,2,30:38,15,2,10,3,7,2,2,1,2,3,2,1,4,0,2,1,3,-9
2024,12,ULK,P002849,"MELLI, NICOLO",2,0,0,4,20:45,2,1,3,0,1,0,0,0,4,4,0,1,0,2,0,4,0,15
2024,12,ULK,P002968,"SANLI, SERTAC",3,1,0,5,06:14,3,0,1,1,1,0,0,0,3,3,0,0,0,0,0,3,1,0
2024,12,ULK,P008962,"HAYES-DAVIS, NIGEL",11,1,1,11,25:35,11,1,8,3,4,0,0,4,1,5,5,0,1,2,3,1,1,-13
2024,12,ULK,P006961,"BIBEROVIC, TARIK",8,0,0,13,12:51,7,2,2,1,2,0,0,1,0,1,3,0,1,0,0,1,0,9
2024,12,ULK,P011205,"HALL, DEVON",0,0,1,20,20:11,0,0,2,0,1,0,0,1,1,2,1,0,1,0,0,0,1,15
2024,12,ULK,P010560,"PIERRE, DYSHAWN",0,0,0,21,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,ULK,P004004,"GUDURIC, MARKO",12,1,1,23,20:30,8,1,2,2,4,0,0,0,6,6,3,0,0,0,0,3,1,-1
2024,12,ULK,P008104,"ZAGARS, ARTURS",12,0,1,32,13:57,11,2,3,2,2,1,2,0,0,0,3,0,1,0,0,0,1,12
2024,12,ULK,P009783,"COLSON, BONZIE",12,1,0,50,22:36,16,2,3,3,5,3,3,1,0,1,2,0,0,0,1,5,2,-10
2024,12,ULK,PLMG,"MARJANOVIC, BOBAN",0,0,0,51,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,ULK,P007182,"BIRCH, KHEM",15,0,0,92,26:43,10,1,6,0,0,8,8,5,3,8,1,1,1,0,1,3,5,7
2024,13,ASV,P013371,"HARRISON, SHAQUILLE",14,1,1,1,24:06,13,3,7,2,3,1,4,3,4,7,2,1,1,0,0,4,4,5
2024,13,ASV,P013372,"SCHOFIELD, ADMIRAL",9,1,0,2,16:10,9,1,1,2,3,1,3,2,0,2,0,0,0,1,0,2,2,6
2024,13,ASV,PKIR,"KAHUDI, CHARLES",-3,0,1,5,06:31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-4
2024,13,ASV,P007027,"MALEDON, THEO",23,1,1,6,30:39,17,5,10,0,0,7,8,1,2,3,5,0,0,0,2,1,7,11
2024,13,ASV,P004194,"LAUVERGNE, JOFFREY",-1,0,0,7,15:28,2,1,6,0,0,0,0,4,3,7,0,0,3,0,0,2,0,-4
2024,13,ASV,P000229,"JACKSON, EDWIN",2,0,0,11,12:36,2,1,3,0,1,0,0,2,1,3,0,0,0,0,0,0,0,-4
2024,13,ASV,P002100,"DE COLO, NANDO",14,0,0,12,25:15,16,3,6,2,8,4,4,0,0,0,8,1,2,0,2,2,4,-12
2024,13,ASV,P010545,"SAKO, NEAL",30,1,1,13,26:08,19,9,11,0,0,1,2,5,6,11,0,2,0,2,0,3,2,6
2024,13,ASV,P003526,"LIGHTY, DAVID",7,1,1,23,21:56,5,1,1,1,2,0,0,0,2,2,0,2,0,0,0,1,0,11
2024,13,ASV,P012731,"NDIAYE, MBAYE",-3,0,0,24,10:57,3,0,1,1,4,0,0,1,1,2,0,0,1,0,0,3,0,-2
2024,13,ASV,P008991,"BLACK, TARIK",5,0,0,28,10:14,1,0,1,0,0,1,2,1,3,4,1,0,0,0,0,2,3,-3
2024,13,VIR,P009549,"CORDINIER, ISAIA",26,1,1,0,31:01,23,7,9,2,4,3,4,1,4,5,6,0,2,0,1,3,3,2
2024,13,VIR,PBCN,"BELINELLI, MARCO",4,0,1,3,19:04,6,1,4,1,2,1,1,0,1,1,1,1,1,1,0,1,0,5
2024,13,VIR,P006739,"PAJOLA, ALESSANDRO",13,0,0,6,25:12,11,0,0,3,5,2,2,0,4,4,5,0,1,0,0,5,1,-4
2024,13,VIR,P004888,"CLYBURN, WILL",9,1,0,8,21:46,9,3,6,0,1,3,3,0,1,1,1,2,2,0,1,1,4,-7
2024,13,VIR,P001133,"SHENGELIA, TORNIKE",13,1,1,21,29:09,9,3,9,0,1,3,6,2,3,5,5,0,1,1,0,3,7,-3
2024,13,VIR,P001844,"HACKETT, DANIEL",-1,1,0,23,05:37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,-4
2024,13,VIR,P005738,"GRAZULIS, ANDREJS",0,0,0,24,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,13,VIR,P012585,"MORGAN, MATTHEW",6,0,1,30,18:10,6,0,0,2,3,0,0,0,0,0,2,0,0,0,0,2,1,2
2024,13,VIR,P002084,"POLONARA, ACHILLE",4,0,1,33,15:42,2,1,3,0,1,0,0,0,2,2,3,0,0,1,0,1,0,2
2024,13,VIR,P013374,"DIOUF, MOUHAMET",17,0,0,35,17:21,15,6,7,0,0,3,5,3,1,4,0,0,0,0,0,3,4,11
2024,13,VIR,P004554,"ZIZIC, ANTE",3,1,0,41,16:58,4,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-14
2024,13,VIR,P012591,"TUCKER, RAYJON",0,0,0,59,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,14,PAN,P011209,"KALAITZAKIS, PANAGIOTIS",-2,0,1,0,05:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
2024,14,PAN,P009622,"BROWN, LORENZO",11,0,0,2,18:48,9,3,7,1,2,0,1,0,2,2,5,3,3,0,0,2,3,15
2024,14,PAN,P001926,"SLOUKAS, KOSTAS",-2,1,0,10,13:25,0,0,1,0,2,0,0,0,1,1,2,0,2,0,0,0,0,-6
2024,14,PAN,P004088,"OSMAN, CEDI",5,1,0,16,13:49,5,1,2,1,1,0,0,0,1,1,0,2,1,0,0,2,1,8
2024,14,PAN,P005161,"PAPAPETROU, IOANNIS",9,0,1,21,13:22,4,2,3,0,2,0,0,1,5,6,0,1,0,1,0,1,1,1
2024,14,PAN,P011204,"GRANT, JERIAN",18,0,1,22,19:27,11,3,4,1,1,2,3,1,2,3,2,3,1,0,0,1,3,18
2024,14,PAN,P012774,"NUNN, KENDRICK",20,1,1,25,29:23,17,3,7,3,6,2,2,0,4,4,7,1,2,0,1,1,2,4
2024,14,PAN,P003842,"LESSORT, MATHIAS",27,1,1,26,27:28,22,9,11,0,0,4,6,4,2,6,1,0,2,1,0,1,4,22
2024,14,PAN,P002328,"GRIGONIS, MARIUS",1,0,0,40,10:27,2,1,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,-3
2024,14,PAN,P012712,"HERNANGOMEZ, JUANCHO",19,0,0,41,23:46,12,3,6,2,3,0,0,5,6,11,0,1,0,0,0,2,1,8
2024,14,PAN,P007866,"MITOGLOU, KONSTANTINOS",2,1,0,44,11:54,4,2,4,0,0,0,0,1,2,3,0,0,0,0,0,3,0,9
2024,14,PAN,P005353,"YURTSEVEN, OMER",11,0,0,77,12:28,8,3,5,0,1,2,2,3,1,4,0,1,1,1,0,1,2,-7
2024,14,MUN,P010391,"WEILER-BABB, NICK",1,1,0,0,18:37,6,0,1,2,4,0,0,0,1,1,1,1,2,0,1,3,1,-6
2024,14,MUN,P011244,"DA SILVA, OSCAR",2,0,1,1,10:37,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,4
2024,14,MUN,P011987,"EDWARDS, CARSEN",4,0,1,3,21:55,14,5,10,0,4,4,4,0,1,1,1,0,1,0,1,4,3,-14
2024,14,MUN,P007201,"VOIGTMANN, JOHANNES",10,1,0,7,29:23,6,0,1,2,4,0,0,0,4,4,3,0,1,0,0,0,1,-19
2024,14,MUN,P011224,"NAPIER, SHABAZZ",10,0,0,8,18:21,8,1,2,1,2,3,3,2,0,2,1,2,3,0,0,0,2,-7
2024,14,MUN,P012123,"KHARCHENKOV, IVAN",2,0,1,10,02:16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-2
2024,14,MUN,P001288,"LUCIC, VLADIMIR",0,1,0,11,20:30,2,1,3,0,3,0,0,0,2,2,1,1,1,0,0,1,1,-14
2024,14,MUN,P004508,"OBST, ANDREAS",5,1,0,13,20:46,6,0,2,2,4,0,0,0,1,1,2,0,0,0,1,0,1,-5
2024,14,MUN,P007639,"BRANKOVIC, DANKO",7,0,1,22,14:04,8,2,3,0,0,4,4,3,0,3,0,0,2,1,0,4,2,-3
2024,14,MUN,P007056,"BOOKER, DEVIN",19,1,0,31,25:56,15,5,9,1,3,2,3,3,4,7,3,2,0,0,1,3,3,-12
2024,14,MUN,P011052,"MADAR, YAM",14,0,1,41,17:35,11,5,7,0,2,1,1,0,2,2,6,1,4,0,0,0,2,3
2024,15,MAD,P003733,"ABALDE, ALBERTO",7,0,0,6,10:42,4,1,1,0,3,2,2,1,3,4,1,0,0,0,0,0,1,5
2024,15,MAD,P005928,"CAMPAZZO, FACUNDO",22,0,1,7,27:45,8,1,2,2,4,0,0,0,6,6,11,0,2,0,0,1,3,10
2024,15,MAD,P013378,"RATHAN-MAYES, XAVIER",12,0,0,8,20:50,12,0,1,4,4,0,0,0,0,0,2,2,2,0,0,3,2,19
2024,15,MAD,P011649,"GONZALEZ, HUGO",0,0,0,9,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,15,MAD,P003108,"HEZONJA, MARIO",9,1,0,11,17:05,10,2,7,1,3,3,3,0,3,3,0,0,1,0,1,0,5,-1
2024,15,MAD,P006540,"MUSA, DZANAN",12,1,0,13,19:55,12,2,4,1,3,5,5,2,2,4,0,0,1,0,1,1,3,5
2024,15,MAD,P009005,"DECK, GABRIEL",8,0,1,14,23:49,10,4,5,0,1,2,4,0,1,1,0,0,0,0,0,2,3,7
2024,15,MAD,P003583,"IBAKA, SERGE",20,0,1,18,21:17,15,6,7,0,1,3,4,5,2,7,3,0,2,2,0,4,2,4
2024,15,MAD,P005791,"TAVARES, WALTER",6,1,0,22,13:25,8,4,5,0,0,0,0,1,2,3,1,0,2,1,0,4,0,-3
2024,15,MAD,PTGB,"LLULL, SERGIO",1,0,1,23,13:37,2,1,1,0,4,0,0,0,2,2,0,1,0,0,0,0,0,-2
2024,15,MAD,P011247,"FELIZ, ANDRES",1,1,0,24,06:30,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-7
2024,15,MAD,P009213,"NDIAYE, ELI",11,1,1,30,25:05,10,1,1,2,3,2,3,1,2,3,0,1,0,0,0,3,2,-2
2024,15,PAR,P007870,"DAVIES, BRANDON",7,1,0,0,25:05,8,2,3,1,4,1,2,0,5,5,2,0,1,0,0,5,3,0
2024,15,PAR,P010781,"LUNDBERG, IFFE",-1,1,0,1,12:55,6,3,8,0,1,0,0,1,1,2,0,1,1,0,1,3,1,2
2024,15,PAR,P013369,"JONES, CARLIK",16,0,1,2,24:24,15,3,6,2,4,3,3,0,1,1,3,0,0,0,1,0,3,-9
2024,15,PAR,P006591,"NTILIKINA, FRANK",5,0,1,3,20:57,11,1,2,3,5,0,0,0,0,0,1,0,1,0,0,3,0,-2
2024,15,PAR,P011050,"KOPRIVICA, BALSA",0,0,0,5,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,15,PAR,P007632,"NAKIC, MARIO",7,1,0,7,10:53,5,0,0,1,2,2,2,1,1,2,0,1,0,1,0,2,1,0
2024,15,PAR,P004761,"MARINKOVIC, VANJA",12,0,0,9,21:19,12,2,3,2,2,2,3,1,1,2,4,1,4,0,0,2,1,-5
2024,15,PAR,P008232,"POKUSEVSKI, ALEKSEJ",1,0,0,11,03:34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-4
2024,15,PAR,P012720,"BROWN, STERLING",13,1,1,12,24:16,12,2,4,2,4,2,2,1,3,4,2,1,1,0,1,1,1,-3
2024,15,PAR,P006760,"BONGA, ISAAC",12,1,1,17,34:13,6,0,0,2,6,0,0,0,4,4,6,1,2,1,0,1,1,-8
2024,15,PAR,P007736,"LAKIC, ARIJAN",0,0,0,19,DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,15,PAR,P011981,"JONES, TYRIQUE",16,0,1,88,22:24,11,3,5,0,0,5,8,1,3,4,2,1,1,0,0,3,7,-6
2024,16,MIL,P006085,"DIMITRIJEVIC, NENO",2,1,0,1,26:17,9,0,2,3,7,0,0,0,3,3,0,0,3,0,0,1,0,6
2024,16,MIL,P006701,"BORTOLANI, GIORDANO",2,0,0,3,03:41,3,1,2,0,1,1,2,1,0,1,0,0,0,0,0,0,1,-3
2024,16,MIL,P001392,"CAUSEUR, FABIEN",9,0,1,5,19:10,5,0,2,0,1,5,6,1,1,2,4,1,2,0,0,1,4,3
